id,position,bare,accented,derived_from_word_id,rank,disabled,audio,usage_en,usage_de,number_value,type,level,created_at
264,,бывать,быва'ть,,248,0,https://openrussian.org/audio-shtooka/бывать.mp3,Таких животных в природе не бывает,,,verb,B1,2020-01-01 00:00:00
268,,прошлый,про'шлый,,252,0,https://openrussian.org/audio-shtooka/прошлый.mp3,"с прошлого года: since last year\nВ про́шлом году́ (prepositional case): last year",,,adjective,A2,2020-01-01 00:00:00
269,,бояться,боя'ться,,253,0,https://openrussian.org/audio-shtooka/бояться.mp3,"+ genitive or infinitive\n+ за = for\ncombines either with the indicative or  a subjunctive",кого,,verb,B1,2020-01-01 00:00:00
271,,давно,давно',,255,0,https://openrussian.org/audio-shtooka/давно.mp3,adverb,,,other,B1,2020-01-01 00:00:00
276,,нельзя,нельзя',,260,0,https://openrussian.org/audio-shtooka/нельзя.mp3,"Always use нельзя́ to negate мо́жно (never не мо́жно)\na) Using perfective with нельзя means that the action is impossible: Дверь нельзя открыть = The door cannot be opened (it doesn't open).\nb) Using imperfective with нельзя means that the action is prohibited or undesirable: Здесь нельзя курить = No smoking.","Immer нельзя́ verwenden, um мо́жно zu negieren (nie не мо́жно)\na) нельзя + Imperfekt:  nicht erlaubt , verboten  (Здесь нельзя курить – Hier darf man nicht rauchen)\nb) нельзя + Perfekt: nicht möglich  (нельзя открыть дверь, она заперта - Es ist nicht möglich, die Türe zu öffnen, sie ist verriegelt)",,other,B1,2020-01-01 00:00:00
277,,похожий,похо'жий,,261,0,https://openrussian.org/audio-shtooka/похожий.mp3,"+ на + Accusative = similar to\nон похо́ж на своего́ отца́ - he is similar to his father\n+instrumental","на кого, на что\nСинонимы -- подобный, схожий, сходный",,adjective,B1,2020-01-01 00:00:00
279,,лес,лес,,263,0,https://openrussian.org/audio-shtooka/лес.mp3,"Certain masculine nouns take the ending -у after the prepositions в and на, though not after other prepositions taking the prepositional case. These nouns include: лес – в лесу ‘in the forest’; берег – на берегу ‘on the bank’; пол – на полу ‘on the floor’; сад – в саду ‘in the garden’; угол – в углу ‘in the corner’; год – в прошлом году ‘last year’; шкаф – в шкафу ‘in the cupboard’; Крым – в Крыму ‘in the Crimea’.",,,noun,B1,2020-01-01 00:00:00
283,,путь,путь,,266,0,https://openrussian.org/audio-shtooka/путь.mp3,свой путь: their/its/his/her/your/my/ way aka one'own way,,,noun,B1,2020-01-01 00:00:00
284,,тысяча,ты'сяча,,267,0,https://openrussian.org/audio-shtooka/тысяча.mp3,"ты́сяча as a noun of quantity. ты́сячей + genitive plural. Ex: с ты́сячей друзей\nты́сяча as a numeral:  ты́сячью + instrumental plural. Ex: с ты́сячью рабочими\nлюде́й is preferred when  qualified by an adjective. Ex: ты́сяча че́стных люде́й \nлюде́й is also preferred with ты́сячи\n\nNote: ты́сяча = specific while ты́сячи = a mass of quantity",,,noun,B1,2020-01-01 00:00:00
285,,пора,пора',,268,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_7e758d738fb0023b6ed5e5bf80c9e84f.mp3,До тех пор: until then,,,noun,B1,2020-01-01 00:00:00
288,,оно,оно',,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_ffc154f106f70565ec5b25237fe2c430.mp3,"nominative: оно́\ngenitive: его́ / него́\ndative: ему́ / нему́\naccusative: его́ / него́\ninstrumental: им / ним\nprepositional: нём\n\nThe second forms are used after prepositions.\nEx: челове́к над ним",,,other,A1,2020-01-01 00:00:00
289,,кроме,кро'ме,,271,0,https://openrussian.org/audio-shtooka/кроме.mp3,кро́ме того: In addition,чего? кого?,,other,B1,2020-01-01 00:00:00
291,,оставаться,остава'ться,,273,0,https://openrussian.org/audio-shtooka/оставаться.mp3,Predicate noun (or adjective) takes the instrumental case.,,,verb,B1,2020-01-01 00:00:00
301,,чувствовать,чу'вствовать,,283,0,https://openrussian.org/audio-shtooka/чувствовать.mp3,+ instrumental,"что?\nне чу́вствовать чего? (не чу́вствовать опасности)",,verb,B1,2020-01-01 00:00:00
304,,целый,це'лый,,286,0,https://openrussian.org/audio-shtooka/целый.mp3,"це́лого ряда: whole range\nВ целом: In general",,,adjective,B1,2020-01-01 00:00:00
305,,вести,вести',,287,0,https://openrussian.org/audio-shtooka/вести.mp3,unidirectional verb,"что? кого? куда? к чему?\nzielgerichtet",,verb,B1,2020-01-01 00:00:00
309,,настоящий,настоя'щий,,291,0,https://openrussian.org/audio-shtooka/настоящий.mp3,"В настоящий момент: at the moment\nВ настоящее время: Currently",,,adjective,B1,2020-01-01 00:00:00
314,,среди,среди',,296,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_67353bb16cc96efe4c8a88361b1c7c8e.mp3,+ genitive case,кого? чего?,,other,B1,2020-01-01 00:00:00
322,,образ,о'браз,,304,0,https://openrussian.org/audio-shtooka/образ.mp3,"каким образом: How (literally: in what way)\nсоответствующим образом: accordingly\nпохожим образом: in a similar way\nобраз жизни: lifestyle",,,noun,B1,2020-01-01 00:00:00
325,,отношение,отноше'ние,,307,0,https://openrussian.org/audio-shtooka/отношение.mp3,"по отноше́нию: in relationship to or with respect to\nВ отношениях : In relations",к кому? к чему?,,noun,B1,2020-01-01 00:00:00
327,,ко,ко,,309,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_409336ae5fc5f36aef2fceac60d16725.mp3,"This is a variant of ""к"" that is used before words starting with awkward consonant clusters, such as ""мн-,"" ""вс-,"" ""дн-,"" and ""вт-.""",,,other,B1,2020-01-01 00:00:00
331,,вокруг,вокру'г,,313,0,https://openrussian.org/audio-shtooka/вокруг.mp3,+ genitive,кого? чего?,,other,B1,2020-01-01 00:00:00
336,,иногда,иногда',,318,0,https://openrussian.org/audio-shtooka/иногда.mp3,"The construction: adverb of frequency + adjective or verb + perfective infinitive reflects standard practice.\nНапример: Вы всегда можете (impf.) взять (pf.) у менясловарь - You can always get a dictionary from me",,,other,A2,2020-01-01 00:00:00
343,,оба,о'ба,,325,0,https://openrussian.org/audio-shtooka/оба.mp3,"nom.: о́ба 	                о́бе\ngen.:   обо́их 	        обе́их\ndat.:   обо́им 	        обе́им\nacc.:   обо́их / о́ба 	обе́их / о́бе\ninst.:  обо́ими               обе́ими\nprep.: обо́их                  обе́их",,,adjective,B1,2020-01-01 00:00:00
345,,пытаться,пыта'ться,,327,0,https://openrussian.org/audio-shtooka/пытаться.mp3,reflexive verb,,,verb,B1,2020-01-01 00:00:00
349,,показать,показа'ть,,331,0,https://openrussian.org/audio-shtooka/показать.mp3,+ dative,,,verb,B1,2020-01-01 00:00:00
350,,разный,ра'зный,,332,0,https://openrussian.org/audio-shtooka/разный.mp3,по-разному: differently,,,adjective,B1,2020-01-01 00:00:00
356,,четыре,четы'ре,,,0,https://openrussian.org/audio-shtooka/четыре.mp3,"четы́ре\nчетырёх\nчетырём\nчеты́ре / четырёх\nчетырьмя́\nчетырёх",Nominativ: четы́ре - Genitiv: четырёх - Dativ: четырём - Akkusativ:(belebt/unbelebt) четырёх/четы́ре - Instrumental: четырьмя' - Präpositiv: четырёх,,other,A2,2020-01-01 00:00:00
363,,рассказать,рассказа'ть,,345,0,https://openrussian.org/audio-shtooka/рассказать.mp3,"расскажи́ =  tell me\n+dative",что? кому? о чём? о ком?,,verb,B1,2020-01-01 00:00:00
368,,спрашивать,спра'шивать,,350,0,https://openrussian.org/audio-shtooka/спрашивать.mp3,+accusative,что у кого? кого о чём?,,verb,B1,2020-01-01 00:00:00
370,,внимание,внима'ние,,352,0,https://openrussian.org/audio-shtooka/внимание.mp3,Обратите внимание: Please pay attention/ please note,,,noun,B1,2020-01-01 00:00:00
371,,следовать,сле'довать,,353,0,https://openrussian.org/audio-shtooka/следовать.mp3,Не следует ли:  Don’t you think,,,verb,B1,2020-01-01 00:00:00
380,,мало,ма'ло,228,362,0,https://openrussian.org/audio-shtooka/мало.mp3,"The words много, мало, немного, немало, сколько, несколько are used with different grammatical cases depending whether the object is countable or not: With genitive plural with countables and genitive singular with non-countables.","Много, мало, немного, немало, сколько, несколько + Genitiv Plural mit Zählbarem und Genitiv Singular mit nicht Zählbarem.",,adverb,A2,2020-01-01 00:00:00
382,,равно,равно',2087,364,0,https://openrussian.org/audio-shtooka/равно.mp3,все-равно́:  all alike,,,adverb,B1,2020-01-01 00:00:00
401,,ответ,отве'т,,383,0,https://openrussian.org/audio-shtooka/ответ.mp3,в ответ: in response,,,noun,B1,2020-01-01 00:00:00
407,,берег,бе'рег,,388,0,https://openrussian.org/audio-shtooka/берег.mp3,"with на/в - берегу́\n\nThe stress may fall on the preposition in the expression на́ берег (“ashore”).",,,noun,B1,2020-01-01 00:00:00
408,,помощь,по'мощь,,389,0,https://openrussian.org/audio-shtooka/помощь.mp3,"с помощью: using\nпри помощи: by means/ with the help + genitive",при помощи -- mit Hilfe,,noun,B1,2020-01-01 00:00:00
417,,против,про'тив,,398,0,https://openrussian.org/audio-shtooka/против.mp3,+ genitive case,чего? кого?,,other,B1,2020-01-01 00:00:00
420,,порядок,поря'док,,401,0,https://openrussian.org/audio-shtooka/порядок.mp3,поря́дка in the preposition function + genitive,,,noun,B1,2020-01-01 00:00:00
423,,немного,немно'го,10078,404,0,https://openrussian.org/audio-shtooka/немного.mp3,"The words много, мало, немного, немало, сколько, несколько are used with different grammatical cases depending whether the object is countable or not: With genitive plural with countables and genitive singular with non-countables.","Много, мало, немного, немало, сколько, несколько + Genitiv Plural mit Zählbarem und Genitiv Singular mit nicht Zählbarem.",,other,B1,2020-01-01 00:00:00
427,,разве,ра'зве,,408,0,https://openrussian.org/audio-shtooka/разве.mp3,"Deberías usar ""разве"" en ruso cuando quieras expresar sorpresa, duda o incredulidad en una pregunta. Se utiliza para sugerir que la información que se está preguntando es inesperada o que va en contra de lo que se podría pensar inicialmente.\n\nРазве ты не знал? (¿Acaso no lo sabías?)\nРазве это возможно? (¿Es posible acaso?)\nРазве он не придет? (¿No vendrá acaso?)",,,other,B1,2020-01-01 00:00:00
